Unnamed: 0,key,sentences,,,,,,,,human query+ features,only feature,only human query,without fintuning,,,,,chart,hardness,table_name,vegalite_spec
498,2848,"Which five genres have the most tracks, and how many tracks does each contain?",,,,,,,,1,1,1,1,,,,,Bar,Extra Hard,genres,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2848"", ""data"": {""values"": [{""name"": ""Rock"", ""COUNT_"": 1297}, {""name"": ""Latin"", ""COUNT_"": 579}, {""name"": ""Metal"", ""COUNT_"": 374}, {""name"": ""Alternative & Punk"", ""COUNT_"": 332}, {""name"": ""Jazz"", ""COUNT_"": 130}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""name"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_"", ""type"": ""quantitative""}}}"
499,2850,"Which five countries have the most invoices, and how many does each have?",,,,,,,,1,1,1,1,,,,,Bar,Hard,invoices,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2850"", ""data"": {""values"": [{""billing_country"": ""USA"", ""COUNT_"": 91}, {""billing_country"": ""Canada"", ""COUNT_"": 56}, {""billing_country"": ""Brazil"", ""COUNT_"": 35}, {""billing_country"": ""France"", ""COUNT_"": 35}, {""billing_country"": ""Germany"", ""COUNT_"": 28}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""billing_country"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_"", ""type"": ""quantitative""}}}"
500,2851,"Which countries rank highest by size, and what’s their average invoice amount?",,,,,,,,1,1,1,1,,,,,Bar,Hard,invoices,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2851"", ""data"": {""values"": [{""billing_country"": ""Chile"", ""AVG_total_"": 6.659999999999998}, {""billing_country"": ""Hungary"", ""AVG_total_"": 6.517142857142857}, {""billing_country"": ""Ireland"", ""AVG_total_"": 6.517142857142857}, {""billing_country"": ""Czech Republic"", ""AVG_total_"": 6.445714285714287}, {""billing_country"": ""Austria"", ""AVG_total_"": 6.088571428571428}, {""billing_country"": ""Finland"", ""AVG_total_"": 5.945714285714287}, {""billing_country"": ""Netherlands"", ""AVG_total_"": 5.802857142857143}, {""billing_country"": ""India"", ""AVG_total_"": 5.789230769230769}, {""billing_country"": ""USA"", ""AVG_total_"": 5.747912087912091}, {""billing_country"": ""Norway"", ""AVG_total_"": 5.659999999999998}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""billing_country"", ""type"": ""nominal""}, ""y"": {""field"": ""AVG_total_"", ""type"": ""quantitative""}}}"
501,2852,"Who are the top 10 customers by total gross sales, and how do their sales compare when grouped by first name?",,,,,,,,1,1,1,1,,,,,Bar,Extra Hard,customers,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2852"", ""data"": {""values"": [{""first_name"": ""Helena"", ""SUM_T2_total_"": 49.62000000000001}, {""first_name"": ""Richard"", ""SUM_T2_total_"": 47.62000000000001}, {""first_name"": ""Luis"", ""SUM_T2_total_"": 46.62}, {""first_name"": ""Ladislav"", ""SUM_T2_total_"": 45.62}, {""first_name"": ""Hugh"", ""SUM_T2_total_"": 45.62}, {""first_name"": ""Julia"", ""SUM_T2_total_"": 43.62000000000001}, {""first_name"": ""Frank"", ""SUM_T2_total_"": 43.62}, {""first_name"": ""Fynn"", ""SUM_T2_total_"": 43.62}, {""first_name"": ""Astrid"", ""SUM_T2_total_"": 42.62}, {""first_name"": ""Victor"", ""SUM_T2_total_"": 42.62}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""first_name"", ""type"": ""nominal""}, ""y"": {""field"": ""SUM_T2_total_"", ""type"": ""quantitative""}}}"
502,2857,"Which eight countries have the highest total invoice amounts, and what are those amounts?",,,,,,,,1,1,1,1,,,,,Bar,Hard,invoices,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2857"", ""data"": {""values"": [{""billing_country"": ""USA"", ""SUM_total_"": 523.0600000000003}, {""billing_country"": ""Canada"", ""SUM_total_"": 303.95999999999987}, {""billing_country"": ""France"", ""SUM_total_"": 195.09999999999997}, {""billing_country"": ""Brazil"", ""SUM_total_"": 190.1}, {""billing_country"": ""Germany"", ""SUM_total_"": 156.48}, {""billing_country"": ""United Kingdom"", ""SUM_total_"": 112.86}, {""billing_country"": ""Czech Republic"", ""SUM_total_"": 90.24}, {""billing_country"": ""Portugal"", ""SUM_total_"": 77.23999999999998}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""billing_country"", ""type"": ""nominal""}, ""y"": {""field"": ""SUM_total_"", ""type"": ""quantitative""}}}"
503,2858,How many stores are there in each city?,,,,,,,,1,1,1,1,,,,,Pie,Medium,store,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2858"", ""data"": {""values"": [{""Headquartered_City"": ""Bahawalpur City"", ""count_"": 1}, {""Headquartered_City"": ""Bhakkar City"", ""count_"": 1}, {""Headquartered_City"": ""Hafizabad City"", ""count_"": 1}, {""Headquartered_City"": ""Khanewal City"", ""count_"": 2}]}, ""mark"": ""arc"", ""encoding"": {""theta"": {""field"": ""count_"", ""type"": ""quantitative""}, ""color"": {""field"": ""Headquartered_City"", ""type"": ""nominal""}}}"
504,2861,What's the count of stores for each type?,,,,,,,,1,1,1,1,,,,,Pie,Easy,store,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2861"", ""data"": {""values"": [{""Type"": ""City Mall"", ""count_"": 2}, {""Type"": ""Village Store"", ""count_"": 3}]}, ""mark"": ""arc"", ""encoding"": {""theta"": {""field"": ""count_"", ""type"": ""quantitative""}, ""color"": {""field"": ""Type"", ""type"": ""nominal""}}}"
505,2864,"Which storms are there, and how many regions does each one affect?",,,,,,,,1,1,1,1,,,,,Pie,Medium,storm,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2864"", ""data"": {""values"": [{""Name"": ""One"", ""count_"": 2}, {""Name"": ""Three"", ""count_"": 1}, {""Name"": ""Four"", ""count_"": 1}, {""Name"": ""Five"", ""count_"": 2}]}, ""mark"": ""arc"", ""encoding"": {""theta"": {""field"": ""count_"", ""type"": ""quantitative""}, ""color"": {""field"": ""Name"", ""type"": ""nominal""}}}"
506,2866,What’s the count of storms for each region?,,,,,,,,1,1,1,1,,,,,Pie,Medium,region,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2866"", ""data"": {""values"": [{""Region_name"": ""Afghanistan"", ""count_"": 2}, {""Region_name"": ""Albania"", ""count_"": 2}, {""Region_name"": ""Algeria"", ""count_"": 1}, {""Region_name"": ""Denmark"", ""count_"": 1}]}, ""mark"": ""arc"", ""encoding"": {""theta"": {""field"": ""count_"", ""type"": ""quantitative""}, ""color"": {""field"": ""Region_name"", ""type"": ""nominal""}}}"
507,2874,Could you create a plot with grades and the total count?,,,,,,,,1,1,1,1,,,,,Scatter,Easy,list,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2874"", ""data"": {""values"": [{""Grade"": 0, ""count_"": 16}, {""Grade"": 1, ""count_"": 12}, {""Grade"": 2, ""count_"": 3}, {""Grade"": 3, ""count_"": 6}, {""Grade"": 4, ""count_"": 12}, {""Grade"": 5, ""count_"": 8}, {""Grade"": 6, ""count_"": 3}]}, ""mark"": ""point"", ""encoding"": {""x"": {""field"": ""Grade"", ""type"": ""quantitative""}, ""y"": {""field"": ""count_"", ""type"": ""quantitative""}}}"
510,2900,Could you list the student details and show the count?,,,,,,,,1,1,1,1,,,,,Bar,Medium,Students,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2900"", ""data"": {""values"": [{""other_student_details"": ""assumenda"", ""COUNT_other_student_details_"": 1}, {""other_student_details"": ""atque"", ""COUNT_other_student_details_"": 1}, {""other_student_details"": ""autem"", ""COUNT_other_student_details_"": 1}, {""other_student_details"": ""dolorum"", ""COUNT_other_student_details_"": 1}, {""other_student_details"": ""et"", ""COUNT_other_student_details_"": 1}, {""other_student_details"": ""facilis"", ""COUNT_other_student_details_"": 1}, {""other_student_details"": ""laborum"", ""COUNT_other_student_details_"": 1}, {""other_student_details"": ""nesciunt"", ""COUNT_other_student_details_"": 1}, {""other_student_details"": ""non"", ""COUNT_other_student_details_"": 1}, {""other_student_details"": ""omnis"", ""COUNT_other_student_details_"": 2}, {""other_student_details"": ""qui"", ""COUNT_other_student_details_"": 1}, {""other_student_details"": ""quia"", ""COUNT_other_student_details_"": 1}, {""other_student_details"": ""rerum"", ""COUNT_other_student_details_"": 1}, {""other_student_details"": ""voluptatem"", ""COUNT_other_student_details_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""other_student_details"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_other_student_details_"", ""type"": ""quantitative""}}}"
512,2928,What’s the count of records for each nationality?,,,,,,,,1,1,1,1,,,,,Bar,Easy,swimmer,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2928"", ""data"": {""values"": [{""Nationality"": ""Australia"", ""COUNT_Nationality_"": 2}, {""Nationality"": ""Canada"", ""COUNT_Nationality_"": 1}, {""Nationality"": ""France"", ""COUNT_Nationality_"": 1}, {""Nationality"": ""Italy"", ""COUNT_Nationality_"": 1}, {""Nationality"": ""Poland"", ""COUNT_Nationality_"": 1}, {""Nationality"": ""Tunisia"", ""COUNT_Nationality_"": 1}, {""Nationality"": ""Ukraine"", ""COUNT_Nationality_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Nationality"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_Nationality_"", ""type"": ""quantitative""}}}"
513,2930,"Which stadiums have Australian swimmers visited, and how many times has each been visited?",,,,,,,,1,1,1,1,,,,,Pie,Hard,swimmer,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2930"", ""data"": {""values"": [{""name"": ""Baku Olympic Stadium"", ""COUNT_name_"": 1}, {""name"": ""Gazprom Arena"", ""COUNT_name_"": 1}, {""name"": ""Nou Mestalla"", ""COUNT_name_"": 2}, {""name"": ""Yubileyniy Stadium"", ""COUNT_name_"": 1}]}, ""mark"": ""arc"", ""encoding"": {""theta"": {""field"": ""COUNT_name_"", ""type"": ""quantitative""}, ""color"": {""field"": ""name"", ""type"": ""nominal""}}}"
514,2932,What's the distribution of exhibitions across all artists?,,,,,,,,1,1,1,1,,,,,Pie,Medium,exhibition,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2932"", ""data"": {""values"": [{""Name"": ""Vijay Singh"", ""count_"": 2}, {""Name"": ""John Daly"", ""count_"": 1}, {""Name"": ""Paul Azinger"", ""count_"": 1}, {""Name"": ""Jeff Sluman"", ""count_"": 1}, {""Name"": ""Nick Price"", ""count_"": 1}]}, ""mark"": ""arc"", ""encoding"": {""theta"": {""field"": ""count_"", ""type"": ""quantitative""}, ""color"": {""field"": ""Name"", ""type"": ""nominal""}}}"
516,2941,What’s the count of different countries represented in the artist table?,,,,,,,,1,1,1,1,,,,,Bar,Easy,artist,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2941"", ""data"": {""values"": [{""Country"": ""Fiji"", ""COUNT_Country_"": 1}, {""Country"": ""United States"", ""COUNT_Country_"": 5}, {""Country"": ""Zimbabwe"", ""COUNT_Country_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Country"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_Country_"", ""type"": ""quantitative""}}}"
517,2958,Could you list the descriptions of all the project outcomes and indicate how many there are of each?,,,,,,,,1,1,1,1,,,,,Pie,Medium,Research_outcomes,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2958"", ""data"": {""values"": [{""outcome_description"": ""Published Research Paper"", ""COUNT_outcome_description_"": 10}, {""outcome_description"": ""Research Patent"", ""COUNT_outcome_description_"": 5}]}, ""mark"": ""arc"", ""encoding"": {""theta"": {""field"": ""COUNT_outcome_description_"", ""type"": ""quantitative""}, ""color"": {""field"": ""outcome_description"", ""type"": ""nominal""}}}"
518,2960,What information do we have about the research staff?,,,,,,,,1,1,1,1,,,,,Bar,Medium,Research_Staff,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2960"", ""data"": {""values"": [{""staff_details"": ""ab"", ""COUNT_staff_details_"": 1}, {""staff_details"": ""accusamus"", ""COUNT_staff_details_"": 1}, {""staff_details"": ""animi"", ""COUNT_staff_details_"": 1}, {""staff_details"": ""aspernatur"", ""COUNT_staff_details_"": 1}, {""staff_details"": ""consequatur"", ""COUNT_staff_details_"": 2}, {""staff_details"": ""dicta"", ""COUNT_staff_details_"": 1}, {""staff_details"": ""dolor"", ""COUNT_staff_details_"": 1}, {""staff_details"": ""doloribus"", ""COUNT_staff_details_"": 1}, {""staff_details"": ""est"", ""COUNT_staff_details_"": 1}, {""staff_details"": ""iure"", ""COUNT_staff_details_"": 1}, {""staff_details"": ""nulla"", ""COUNT_staff_details_"": 1}, {""staff_details"": ""quo"", ""COUNT_staff_details_"": 1}, {""staff_details"": ""sint"", ""COUNT_staff_details_"": 1}, {""staff_details"": ""voluptatibus"", ""COUNT_staff_details_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""staff_details"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_staff_details_"", ""type"": ""quantitative""}}}"
519,2962,When do the researcher‑role staff start work?,,,,,,,,1,1,1,1,,,,,Bar,Easy,Project_Staff,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2962"", ""data"": {""values"": [{""date_from"": ""Mon"", ""COUNT_date_from_"": 4}, {""date_from"": ""Tue"", ""COUNT_date_from_"": 0}, {""date_from"": ""Wed"", ""COUNT_date_from_"": 2}, {""date_from"": ""Thur"", ""COUNT_date_from_"": 1}, {""date_from"": ""Fri"", ""COUNT_date_from_"": 2}, {""date_from"": ""Sat"", ""COUNT_date_from_"": 0}, {""date_from"": ""Sun"", ""COUNT_date_from_"": 0}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date_from"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_date_from_"", ""type"": ""quantitative""}}}"
520,2963,When do researchers finish their work each day?,,,,,,,,1,1,1,1,,,,,Bar,Easy,Project_Staff,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2963"", ""data"": {""values"": [{""date_to"": ""Mon"", ""COUNT_date_to_"": 1}, {""date_to"": ""Tue"", ""COUNT_date_to_"": 2}, {""date_to"": ""Wed"", ""COUNT_date_to_"": 2}, {""date_to"": ""Thur"", ""COUNT_date_to_"": 3}, {""date_to"": ""Fri"", ""COUNT_date_to_"": 1}, {""date_to"": ""Sat"", ""COUNT_date_to_"": 0}, {""date_to"": ""Sun"", ""COUNT_date_to_"": 0}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date_to"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_date_to_"", ""type"": ""quantitative""}}}"
521,2969,What’s the total count for each product across all orders?,,,,,,,,1,1,1,1,,,,,Bar,Medium,orders,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2969"", ""data"": {""values"": [{""product_name"": ""book"", ""SUM_count_"": 1}, {""product_name"": ""clothes"", ""SUM_count_"": 1}, {""product_name"": ""food"", ""SUM_count_"": 5}, {""product_name"": ""music"", ""SUM_count_"": 5}, {""product_name"": ""phone"", ""SUM_count_"": 3}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""product_name"", ""type"": ""nominal""}, ""y"": {""field"": ""SUM_count_"", ""type"": ""quantitative""}}}"
522,2971,What’s the total count for each product across all orders?,,,,,,,,1,1,1,1,,,,,Pie,Medium,orders,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2971"", ""data"": {""values"": [{""product_name"": ""book"", ""SUM_count_"": 1}, {""product_name"": ""clothes"", ""SUM_count_"": 1}, {""product_name"": ""food"", ""SUM_count_"": 5}, {""product_name"": ""music"", ""SUM_count_"": 5}, {""product_name"": ""phone"", ""SUM_count_"": 3}]}, ""mark"": ""arc"", ""encoding"": {""theta"": {""field"": ""SUM_count_"", ""type"": ""quantitative""}, ""color"": {""field"": ""product_name"", ""type"": ""nominal""}}}"
523,2972,"Which customers have placed at least two orders, and how many orders did each make?",,,,,,,,1,1,1,1,,,,,Pie,Medium,orders,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2972"", ""data"": {""values"": [{""customer_name"": ""George"", ""count_"": 3}, {""customer_name"": ""Beulah"", ""count_"": 2}, {""customer_name"": ""Jeramie"", ""count_"": 3}]}, ""mark"": ""arc"", ""encoding"": {""theta"": {""field"": ""count_"", ""type"": ""quantitative""}, ""color"": {""field"": ""customer_name"", ""type"": ""nominal""}}}"
524,2973,"Which customers have placed at least two orders, and how many orders has each made?",,,,,,,,1,1,1,1,,,,,Bar,Medium,orders,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2973"", ""data"": {""values"": [{""customer_name"": ""George"", ""count_"": 3}, {""customer_name"": ""Beulah"", ""count_"": 2}, {""customer_name"": ""Jeramie"", ""count_"": 3}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""customer_name"", ""type"": ""nominal""}, ""y"": {""field"": ""count_"", ""type"": ""quantitative""}}}"
525,2979,How many orders does Jeramie have in each status?,,,,,,,,1,1,1,1,,,,,Bar,Hard,customers,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2979"", ""data"": {""values"": [{""order_status"": ""On Road"", ""COUNT_order_status_"": 1}, {""order_status"": ""Packing"", ""COUNT_order_status_"": 2}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""order_status"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_order_status_"", ""type"": ""quantitative""}}}"
526,2980,What's the distribution of order statuses for Jeramie's orders?,,,,,,,,1,1,1,1,,,,,Pie,Hard,customers,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2980"", ""data"": {""values"": [{""order_status"": ""On Road"", ""COUNT_order_status_"": 1}, {""order_status"": ""Packing"", ""COUNT_order_status_"": 2}]}, ""mark"": ""arc"", ""encoding"": {""theta"": {""field"": ""COUNT_order_status_"", ""type"": ""quantitative""}, ""color"": {""field"": ""order_status"", ""type"": ""nominal""}}}"
527,2998,"How many transaction dates have at least 100 shares or an amount over 100, grouped by weekday?",,,,,,,,1,1,1,1,,,,,Bar,Hard,TRANSACTIONS,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2998"", ""data"": {""values"": [{""date_of_transaction"": ""Mon"", ""COUNT_date_of_transaction_"": 1}, {""date_of_transaction"": ""Tue"", ""COUNT_date_of_transaction_"": 3}, {""date_of_transaction"": ""Wed"", ""COUNT_date_of_transaction_"": 3}, {""date_of_transaction"": ""Thur"", ""COUNT_date_of_transaction_"": 0}, {""date_of_transaction"": ""Fri"", ""COUNT_date_of_transaction_"": 3}, {""date_of_transaction"": ""Sat"", ""COUNT_date_of_transaction_"": 1}, {""date_of_transaction"": ""Sun"", ""COUNT_date_of_transaction_"": 3}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date_of_transaction"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_date_of_transaction_"", ""type"": ""quantitative""}}}"
